Level,Answers,Longest
5696,"PAIR, PART, PASS, PAST, RAPT, RASP, RUST, SITS, SPAR, SPAT, SPIT, SPUR, STAR, SUIT, TRIP, PAIRS, PARTS, SPURT, STAIR, STRAP, STRIP, TRAPS, TRIPS, TRUSS, PURIST, STAIRS, STRIPS, UPSTAIRS",UPSTAIRS
5697,"ELSE, IRES, ISLE, LEER, LEST, LIST, REEL, RISE, SEER, SITE, SLIT, STIR, TIES, TREE, ELITE, ISLET, LITER, RESET, SLEET, STEEL, STEER, STILE, TERSE, TILER, TREES, TRIES, RELIES, STERILE",STERILE
5698,"NESS, NOPE, NOSE, ONES, OPEN, PEER, PORE, POSE, ROPE, ROSE, SEEN, SEEP, OPENS, PORES, PRESS, PRONE, PROSE, SENSE, SNEER, SNORE, SPORE, SPREE, OPENER, PERSON, REOPEN, REPOSE, SENSOR, RESPONSE",RESPONSE
5699,"CITE, CODE, COIN, CONE, DENT, DIET, DINE, DONE, EDIT, ICED, ICON, INTO, NICE, NODE, NOTE, ONCE, TEND, TIDE, TIED, TOED, TONE, CITED, EDICT, NOTED, TONIC, COINED, NOTICE, NOTICED",NOTICED
5700,"ACNE, ACRE, BACK, BANE, BANK, BARK, BARN, BEAK, BEAN, BRAN, CAKE, CANE, CRAB, EARN, NECK, RACE, RACK, RAKE, RANK, BAKER, BRACE, BRAKE, BREAK, CRANE, CRANK, CREAK, BANKER, BRACKEN",BRACKEN
5701,"ACID, ACRE, ARID, CARD, CARE, DEAR, DICE, DIRE, ICED, IDEA, RACE, RAID, RARE, REAR, RICE, RIDE, ACRID, AIRED, ARCED, CARED, CEDAR, CIDER, CRIED, DRIER, RACED, RACER, RIDER, CARRIED",CARRIED
5702,"ARMY, LAMP, LOAM, LOOM, LOOP, MOOR, ORAL, PALM, PLAY, PLOY, POOL, POOR, PRAM, PRAY, RAMP, ROAM, ROMP, ROOM, ROPY, AMPLY, MAYOR, MOLAR, MORAL, PAROL, POLAR, ROYAL, POORLY, PLAYROOM",PLAYROOM
5703,"DOES, DONE, DOSE, DUNE, DUNG, GOES, GONE, NODE, NONE, NOSE, NOUN, NUDE, ONES, ONUS, SEND, SNUG, SONG, SUED, SUNG, UNDO, USED, DOUSE, GENUS, NUDGE, SOUND, UNDONE, DUNGEON, DUNGEONS",DUNGEONS
5704,"HEIR, HERO, HIRE, HONE, HORN, HOSE, IRON, NOSE, ONES, REIN, SHIN, SHOE, SINE, SIRE, SORE, HORSE, NOISE, RESIN, RHINO, RINSE, SHINE, SHONE, SHORE, SIREN, SNORE, SENIOR, SHRINE, INSHORE",INSHORE
5705,"ARCS, CANE, CARS, CASE, EARN, ERAS, NEAR, SANE, SANS, SCAN, SCAR, SEAR, SEAS, CANES, CARES, CRANE, CRASS, CRESS, EARNS, NEARS, RACES, SCANS, SCARE, SCARS, SNARE, CRANES, SCARES, SCANNERS",SCANNERS
5706,"ACNE, AGED, CAGE, CLAD, CLAN, DEAN, GALE, GLAD, LACE, LADE, LAND, LEAD, LEND, ANGEL, ANGLE, CAGED, CLEAN, DANCE, GLADE, GLAND, GLEAN, LACED, LADEN, LANCE, ANGLED, CANDLE, GLANCE, GLANCED",GLANCED
5707,"ERAS, HARE, HARP, HASP, HEAP, HEAR, PARE, PASS, PEAR, PEAS, RASH, RASP, REAP, SASH, SEAR, ASHES, PARSE, PHASE, PRESS, SHAPE, SHARE, SHARP, SHEAR, SPARE, SPEAR, PHASES, PHRASE, PHRASES",PHRASES
5708,"EVIL, ISLE, LENS, LIEN, LINE, LION, LIVE, LONE, LOSE, LOVE, NOSE, OVEN, SILO, SINE, SOIL, SOLE, VEIL, VEIN, VILE, VINE, NOISE, NOVEL, OLIVE, SOLVE, VINES, INSOLE, INVOLVE, INVOLVES",INVOLVES
5709,"DIRE, DIRT, REST, RIDE, RISE, RITE, SIDE, SIRE, SITE, SITS, STIR, TIER, TIES, TIRE, DRESS, RIDES, SITED, TIRED, TIRES, TRESS, TRIED, DESIST, DRIEST, RESIST, SISTER, STRESS, STRIDE, DISTRESS",DISTRESS
5710,"DENT, DIET, DINE, DINT, EDIT, IDLE, KILN, KILT, KIND, KITE, KNIT, LEND, LENT, LIED, LIKE, LINE, LINK, LITE, TEND, TIDE, TIED, TILE, INLET, LINED, KINDLE, LINKED, TINKLE, TINKLED",TINKLED
5711,"AILS, EVIL, ISLE, LIEU, LIVE, SAIL, SALE, SAVE, SEAL, SELL, SILL, VALE, VASE, VEAL, VIAL, VISA, AISLE, ALIVE, LIVES, SALVE, SUAVE, VALUE, VIALS, VILLA, ALLIES, VALUES, VILLAS, VISUAL, ALLUSIVE",ALLUSIVE
5712,"DIVE, DOLE, DOVE, DUEL, DUET, EDIT, IDOL, LIED, LOUD, LOVE, TILE, TOED, TOIL, TOLD, VEIL, VETO, VIED, VILE, VIOL, VOID, VOLT, VOTE, LOVED, OLIVE, VOTED, DILUTE, VIOLET, OUTLIVE, OUTLIVED",OUTLIVED
5713,"ANTE, AVER, DARE, DART, DATE, DEAN, EARN, NAVE, NEAT, NERD, RANT, REND, RENT, TARN, TEND, TERN, VANE, VENT, AVERT, RAVEN, TRADE, TREAD, TREND, ADVENT, ADVERT, ARDENT, RANTED, TAVERN, VERDANT",VERDANT
5714,"DOER, DOSE, DOTE, DYER, REST, RODE, ROSY, ROTE, SORE, TORE, TOSS, TROD, TYRE, YORE, DRESS, ROSES, STORE, STORY, TRESS, DRESSY, OYSTER, SORTED, STORED, STORES, STOREY, STRODE, TOSSED, DESTROY, DESTROYS",DESTROYS
5715,"DEER, EARL, FADE, FARE, FEAR, FEED, FEEL, FLED, FLEE, FREE, LARD, LEAD, LEER, READ, REED, REEF, REEL, ALDER, DEFER, ELDER, FARED, FERAL, FLARE, FREED, DEALER, FEARED, FLARED, LEADER, FEDERAL",FEDERAL
5716,"ABED, BADE, BARD, BEAD, BOAR, BODE, BORE, BRED, DEAR, DRAB, RARE, REAR, REDO, ROAD, ROAR, ROBE, RODE, ABODE, ADOBE, ADORE, BEARD, BOARD, BORED, BREAD, BROAD, ORDER, BARRED, BORDER, BOARDER",BOARDER
5717,"ACHE, ACME, CALM, CAME, CHIC, CLAM, EACH, HAIL, HALE, HEAL, HELM, LACE, LAME, LIME, MACE, MAIL, MALE, MEAL, MICA, MICE, MILE, CACHE, CAMEL, CHIME, CLAIM, LEACH, CLICHE, MALICE, CHEMICAL",CHEMICAL
5718,"CLOT, COLT, COOL, COOT, CORN, COST, LOOT, LOST, ONTO, ROOT, SLOT, SOLO, SOON, SOOT, SORT, TONS, TOOL, TOON, TORN, COLON, COLOR, CROON, ROOST, SCORN, SNORT, TORSO, CONSORT, CONTROL, CONTROLS",CONTROLS
5719,"AILS, FAIL, FAIN, FAST, FIAT, FIST, FLIT, LAST, LIFT, LIST, SALT, SIFT, SILT, SLAT, SLIT, FAILS, FAINT, FINAL, FLINT, LIFTS, SAINT, SLAIN, SLANT, SNAIL, STAIN, FAINTS, FINALS, FINIAL, FINALIST",FINALIST
5720,"ANEW, EARN, GALE, GEAR, GREW, LANE, LAWN, LEAN, NEAR, RAGE, RANG, WAGE, WALE, WANE, WARE, WARN, WEAR, ANGEL, ANGER, ANGLE, GLARE, GLEAN, LAGER, LARGE, LEARN, RANGE, REGAL, RENAL, WRANGLE",WRANGLE
5721,"AGED, DAFT, DARE, DART, DATE, DEAF, DEAR, DEFT, DRAG, FADE, FATE, FEAT, GATE, GEAR, RAFT, READ, TEAR, AFTER, DRAFT, FARED, GRADE, GRAFT, GRATE, GREAT, RAGED, RATED, TRADE, GRATED, GRAFTED",GRAFTED
5722,"DINE, DIRE, ENDS, FEND, FERN, FIND, FINE, FIRE, REIN, REND, RIDE, RIFE, RIND, SEND, SIDE, DINER, FINED, FINER, FIRED, FRIED, INFER, RESIN, RINSE, RISEN, SIREN, FINDER, FRIEND, RINSED, FRIENDS",FRIENDS
5723,"AVER, EARL, LEAP, LIAR, LIVE, PAIL, PAIR, PALE, PARE, PAVE, PEAL, PEAR, PLEA, REAP, RILE, RIPE, VEAL, VEIL, VIAL, VILE, ALIVE, LIVER, PEARL, PERIL, RAVEL, RIVAL, VIPER, VIRAL, PREVAIL",PREVAIL
5724,"CODE, COIL, COLD, COME, DICE, DIME, DOLE, DOME, ICED, IDLE, IDOL, LIED, LIME, LODE, MICE, MILD, MILE, MODE, MOLD, MOLE, DOLCE, IDIOM, MEDIC, MODEL, OILED, COILED, DOCILE, MELODIC, DOMICILE",DOMICILE
5725,"ALTO, ATOM, IOTA, LAIR, LIAR, LOAM, MAIL, MALT, MART, MOAT, OMIT, ORAL, RAIL, ROAM, TAIL, TARO, TOIL, TRAM, TRIM, TRIO, MOLAR, MORAL, RATIO, TRAIL, TRIAL, MORTAL, TAILOR, IMMORAL, IMMORTAL",IMMORTAL
5726,"ACNE, CAKE, CANE, CLAD, CLAN, DEAL, DECK, ELAN, LACK, LAKE, LAND, LANK, LEAK, LEAN, LEND, NECK, ANKLE, CAKED, CLANK, CLEAN, DANCE, KNEAD, LACED, LADEN, LANCE, CANDLE, LACKED, LANCED, CLANKED",CLANKED
5727,"COIR, CORE, CURE, ICES, IRES, OURS, RICE, RISE, ROSE, RUSE, SIRE, SOUR, SURE, USER, CRIES, CURSE, RECUR, RISER, ROUSE, SCORE, SCOUR, COURSE, CRUISE, CURSOR, SCORER, SOURCE, COURIER, CRUISER, COURIERS",COURIERS
5728,"DOES, DOSE, DOTE, DOTS, NEED, NEST, NODS, NOSE, ODES, SEED, SEEN, SENT, TEEN, TENS, TOED, TONE, TONS, DENSE, NEEDS, NOTES, ONSET, STEED, STONE, TEENS, TENSE, DENOTE, NESTED, TENSED, DENOTES",DENOTES
5729,"ACME, ACRE, AVER, CAKE, CAME, CARE, CAVE, CRAM, KIER, MACE, MAKE, MARK, MICA, MICE, MIRE, RACE, RACK, RAKE, RICE, RICK, RIME, VICE, CARVE, CRAVE, CREAK, CREAM, CRIME, MAVERICK",MAVERICK
5730,"AEON, ALTO, ANTE, INTO, IOTA, LAIN, LANE, LENT, LIEN, LINE, LINT, LION, LOAN, LONE, NAIL, NOTE, TAIL, TALE, TEAL, TINE, TOIL, TONE, ALIEN, ALONE, INLET, LEANT, TALON, ENTAIL, ELATION",ELATION
5731,"CAKE, CAPE, CAPS, CASE, CASK, COCK, COPE, COPS, PACE, PACK, PEAK, PECK, POKE, POSE, SACK, SAKE, SOAK, SOAP, SOCK, COPSE, SCAPE, SCOPE, SPACE, SPAKE, SPEAK, SPECK, SPOKE, PEACOCK, PEACOCKS",PEACOCKS
5732,"GENS, GILL, ISLE, LENS, LIEN, LINE, LING, LISP, PENS, PILE, PILL, PINE, PING, SELL, SIGN, SINE, SING, SLIP, SNIP, SPIN, SLING, SNIPE, SPELL, SPILE, SPILL, SPINE, SINGLE, SELLING, SPELLING",SPELLING
5733,"DEFT, DENT, DONE, FEND, FERN, FOND, FONT, FORE, FORT, FRET, NODE, NOTE, RENT, RODE, TEND, TERN, TORE, TORN, TROD, DRONE, FORTE, FRONT, NOTED, OFTEN, TENOR, TONED, TREND, RODENT, FRONTED",FRONTED
5734,"ACRE, CAGE, CRAG, CREW, EWER, GEAR, GREW, RACE, RACK, RAGE, RAKE, REEK, WAGE, WAKE, WARE, WEAK, WEAR, WEEK, WERE, AGREE, CREAK, CREEK, EAGER, GRACE, WAGER, WREAK, WRECK, WEAKER, WRECKAGE",WRECKAGE
5735,"ABED, ABLE, BADE, BAIL, BALD, BEAD, BILE, BLED, DEAL, DIAL, IDEA, IDLE, LAID, LIED, PAID, PAIL, PALE, PEAL, PILE, PLEA, ABIDE, BLADE, IDEAL, PALED, PEDAL, PLAID, PLEAD, BAILED, BIPEDAL",BIPEDAL
5736,"AIMS, EASE, MAST, MATE, MEAT, MEET, SAME, SEAM, SEEM, SITE, STEM, TAME, TEAM, TEEM, TEES, TEST, TIES, EMITS, MEETS, SMITE, STATE, STEAM, TASTE, TEAMS, TEASE, TESTA, TIMES, ESTATE, ESTIMATE",ESTIMATE
5737,"DOLE, DOTE, DROP, LORD, LORE, PERT, PLOD, PLOT, POET, POLE, PORE, PORT, PROD, RODE, ROLE, ROPE, ROTE, TOLD, TORE, TROD, DEPOT, OPTED, ROPED, TROPE, DEPORT, PETROL, PORTED, RETOLD, DROPLET",DROPLET
5738,"DOES, DOME, DONE, DOSE, DUNE, MEND, MENU, MODE, MUSE, NODE, NOME, OMEN, ONES, ONUS, SEND, SUED, UNDO, USED, DEMON, DOUSE, MENDS, MODES, MOUND, MOUSE, MUSED, SOUND, SUMMED, SUMMON, SUMMONED",SUMMONED
5739,"EARL, FARE, FELT, FLAT, FLUE, FRET, FUEL, LATE, LEAF, LEFT, LUTE, RATE, RULE, TALE, TEAL, TRUE, TURF, UREA, ALERT, ALTER, FAULT, FERAL, FLARE, FLUTE, LATER, ARTFUL, FALTER, FLUTER, TEARFUL",TEARFUL
5740,"DEER, DENS, REED, REND, RENT, REST, SEER, TERN, TREE, DEERS, DETER, ENTER, RENTS, RESET, SNEER, STEER, STERN, TERSE, TREES, TREND, DESERT, DETERS, RENTED, RESENT, RESTED, SENDER, TENDER, TRENDS, TENDERS",TENDERS
5741,"GOES, GONE, IONS, ISLE, LENS, LIEN, LINE, LING, LION, LONE, LONG, LOSE, NOSE, SIGN, SILO, SING, SOIL, SOLE, SONG, LIONS, NOISE, SINGE, SLING, INSOLE, LEGION, LESION, LOSING, SINGLE, LEGIONS",LEGIONS
5742,"ALTO, IOTA, LAIR, LIAR, LOUT, ORAL, RAIL, RIOT, ROUT, TAIL, TARO, TAUT, TILT, TOIL, TORT, TOUR, TRIO, TROT, RATIO, TOTAL, TRAIL, TRAIT, TRIAL, TRIOL, TROUT, TUTOR, RITUAL, TAILOR, TUTORIAL",TUTORIAL
5743,"ACRE, CAKE, CARE, COOK, CORK, CREW, CROW, OKRA, RACE, RACK, RAKE, ROCK, ROOK, WAKE, WARE, WEAK, WEAR, WOKE, WORE, WORK, COOER, CREAK, CROAK, CROOK, WRACK, WREAK, WRECK, COOKER, COOKWARE",COOKWARE
5744,"HARE, HARP, HEAP, HEAR, HEAT, NAPE, NEAP, NEAR, NEAT, PANE, PANT, PART, PATH, PEAT, PERT, RAPT, RENT, TAPE, TARN, TERN, THAN, THEN, EARTH, HEART, PATEN, TAPER, ENTRAP, PARENT, PANTHER",PANTHER
5745,"NOTE, OVEN, OVER, RUNE, TONE, TORE, TORN, TRUE, TUNE, TURN, UNTO, VENT, VETO, VOTE, OUTER, OVERT, ROUTE, ROVER, TENOR, TUNER, VOTER, RETURN, ROUTER, TOURER, TROVER, TURNER, OVERRUN, OVERTURN, TURNOVER",OVERTURN
5746,"ANTE, DAIS, DEAN, DENT, DIET, DINE, DINT, EDIT, NEST, SAID, SAND, SANE, SEND, SENT, SIDE, SINE, TEND, TIDE, ASIDE, IDEAS, INSET, SAINT, STAID, STAIN, STAND, STEAD, DETAIN, INSTEAD, STAINED",INSTEAD
5747,"ACHE, ARCH, CARE, CART, CHAR, CHAT, EACH, ETCH, HATE, RACE, TACT, TARE, TART, THAT, CATER, CHART, CHEAT, CHERT, EARTH, HEART, REACH, REACT, TEACH, TRACE, TRACT, TREAT, HATTER, THREAT, CHATTER",CHATTER
5748,"COME, COPE, COPS, CORE, CROP, MESS, MORE, MOSS, POEM, PORE, POSE, ROMP, SORE, COMES, COPSE, CRESS, CROPS, CROSS, POEMS, PORES, PRESS, PROSE, ROSES, SCOPE, SCORE, SPORE, SCORES, PROCESS, COMPRESS",COMPRESS
5749,"LEER, LOPE, LORE, LYRE, MERE, MOLE, MOPE, PEEL, PEER, PLOY, POLE, PREY, REEL, RELY, ROLE, ROPE, ROPY, YELM, YELP, YORE, ELOPE, EMERY, MOREL, REPEL, REPLY, EMPLOY, MERELY, POLYMER, EMPLOYER",EMPLOYER
5750,"AIMS, EAST, MAST, MATE, MEAT, MIST, PAST, PEAS, PEST, SAME, SEAM, SEAT, SPAT, SPIT, STEP, TAME, TAMP, TEAM, TIES, TIPS, PASTE, PISTE, SPATE, SPITE, STAMP, STEAM, STIPE, TIMES, PASTIME",PASTIME
5751,"CASH, CHAP, CHIP, CLAP, CLAY, CLIP, HAIL, HASP, LASH, LISP, PAIL, PLAY, SAIL, SHIP, SLAP, SLAY, SLIP, CHAPS, CHIPS, CLAPS, CLASH, CLASP, CLAYS, PLAYS, SCALP, SCALY, SPICY, SPLAY, PHYSICAL",PHYSICAL
5752,"AEON, EARN, HARE, HARP, HEAP, HERE, HONE, HOPE, NAPE, NEAP, NEAR, NOPE, OPEN, PANE, PARE, PEAR, PEEN, PEER, PORE, REAP, APRON, OPERA, PHARE, PHONE, PREEN, PRONE, OPENER, REOPEN, EARPHONE",EARPHONE
5753,"DIME, IDLE, ISLE, LIED, LIME, LIMP, MILD, MILE, PLED, SIDE, SLED, SLID, SLIM, SPED, IMPEL, LIMED, PILED, PLIED, SIDLE, SLIDE, SLIME, SMILE, SPILE, DIMPLE, DISPEL, MISLED, SIMPLE, SMILED, DIMPLES",DIMPLES
5754,"AUNT, EAVE, ELAN, EVEN, LANE, LATE, LEAN, LENT, LUNE, LUTE, NAVE, TEAL, TEEN, TUNA, TUNE, VALE, VANE, VEAL, ELUTE, LEANT, LEAVE, NAVEL, VALET, VALUE, VAULT, VENAL, VENUE, AVENUE, EVENTUAL",EVENTUAL
5755,"AEON, ANTE, EARN, HEAR, HERO, HORN, NEAT, OATH, RANT, RENT, ROAN, ROTE, TARN, TERN, THAN, THEN, TONE, TORE, EARTH, HEART, NEATH, NORTH, OTHER, TENOR, THORN, TONER, ORNATE, THRONE, ANOTHER",ANOTHER
5756,"INTO, IRON, NOPE, NOTE, OPEN, PENT, PERT, PINE, PINT, POET, PORE, PORT, REIN, ROPE, TINE, TORN, TRIO, INEPT, INERT, POINT, PRINT, PRONE, REPOT, RIPEN, TRINE, TROPE, ORIENT, POINTER, PROTEIN",POINTER
5757,"BOLE, BORE, LOBE, LORE, LOSE, MOPE, MORE, POEM, POLE, POSE, ROBE, ROLE, ROMP, ROSE, SLOP, SOLE, SOME, SORE, MOREL, PROBE, PROSE, SLOPE, SOBER, SPORE, MORSEL, PROBES, SOMBRE, PROBLEM, PROBLEMS",PROBLEMS
5758,"ANTE, GAIN, GAIT, GATE, GAVE, GENT, GIVE, GNAT, NEAT, TANG, TINE, TING, VAIN, VEIN, VENT, VINE, AGENT, EATEN, EVENT, GIANT, GIVEN, NAIVE, TINGE, AVENGE, EATING, NATIVE, NEGATE, VINTAGE, NEGATIVE",NEGATIVE
5759,"AGED, AREA, DARE, DEAR, DEER, DRAG, EDGE, GEAR, HARD, HEAD, HEED, HERD, RAGE, READ, REED, ADAGE, AGREE, AHEAD, EAGER, GRADE, GREED, HEARD, HEDGE, RAGED, ADHERE, AGREED, GEARED, HEADER, HEADGEAR",HEADGEAR
5760,"ACES, ACHE, ACNE, ACRE, CHAR, EARN, ERAS, HARE, HEAR, RASH, SCAN, SCAR, ASHEN, CHARS, CHASE, CRANE, CRASH, EARNS, RANCE, RANCH, REACH, SCARE, SHARE, SHEAR, SNARE, ARCHES, CHASER, SEARCH, RANCHES",RANCHES
5761,"ACME, ACNE, AIMS, CAME, CANE, CANS, CASE, ICES, MACE, MAIN, MANE, MEAN, MICE, NAME, NICE, SANE, SCAN, SEAM, ANISE, CANES, MAINS, MANES, MANSE, MEANS, MINCE, SINCE, CINEMA, MINCES, CINEMAS",CINEMAS
5762,"ELAN, FAME, FILM, FINE, LAIN, LAME, LANE, LEAF, LIEN, LIFE, LIME, LINE, MAIL, MAIN, MALE, MANE, MEAL, MEAN, MILE, MINE, NAIL, NAME, ALIEN, FINAL, FLAME, FAMINE, FINALE, MENIAL, INFLAME",INFLAME
5763,"EONS, MORE, MOST, NETS, NOME, NORM, NOSE, NOTE, ONES, ROSE, SENT, SOME, SORE, SORT, TERM, TERN, TORE, NOTES, ONSET, SNORE, STERN, STONE, STORE, STORM, TERMS, TONES, MENTOR, SERMON, MONSTER",MONSTER
5764,"AGED, AGES, AIDE, DAIS, DEAN, DINE, ENDS, IDEA, SAGE, SAID, SAND, SANE, SANG, SEND, SIDE, SIGN, SING, SNAG, AEGIS, ASIDE, DEIGN, GASES, IDEAS, ASSIGN, DESIGN, EASING, GAINED, SIGNED, DESIGNS, ASSIGNED",ASSIGNED
5765,"ELSE, KEEL, KEEN, KILN, KISS, KNEE, LEEK, LESS, LIEN, LIKE, LINE, LINK, NESS, SEEK, SEEN, SILK, SINK, SINS, SKIN, KNEEL, LIKES, SEINE, SENSE, SKIES, SLEEK, LENSES, LESSEN, SENILE, SILKEN, LIKENESS",LIKENESS
5766,"EARL, LAST, LEAT, LEST, REAL, SALE, SALT, SEAL, SEAR, STAR, TALE, TEST, ALERT, ALTER, LATER, LEAST, SLATE, STALE, STARE, START, STATE, STEAL, TASTE, TESTA, TREAT, LATTER, RATTLE, SLATER, STARTLE",STARTLE
5767,"ARID, DIAL, DOOR, DRIP, DROP, LAID, LAIR, LIAR, LOAD, LOOP, LORD, OPAL, ORAL, PAID, PAIR, PLOD, POLO, POOL, POOR, PROD, RAID, ROAD, DROOP, PAROL, PLAID, POLAR, RADIO, RAPID, POLAROID",POLAROID
5768,"DIRE, DOES, DOSE, IDLE, IDOL, ISLE, LIED, LORD, LOSE, RIDE, RILE, RISE, RODE, SIDE, SILO, SIRE, SLID, SOIL, SOLD, SOLE, IDOLS, LORDS, OILED, SIDLE, SLIDE, SOLID, SLIDER, SOILED, SOLDER, SOLDIER",SOLDIER
5769,"ALLY, ARMY, ATOM, LOAM, MALL, MALT, MART, MOAT, ORAL, ROAM, ROLL, TALL, TARO, TOLL, TRAM, ALLOT, ALLOY, LOYAL, MAYOR, MOLAR, MORAL, RALLY, ROYAL, TALLY, TROLL, MORTAL, ORALLY, MORALLY, MORTALLY",MORTALLY
5770,"HALE, HALT, HARE, HATE, HEAL, HEAT, HEEL, HERE, LATE, LATH, LEER, RATE, REEL, TEAL, TREE, ALERT, ALTER, EATER, ETHER, HEART, LATER, THERE, THREE, HALTER, HEALER, HEATER, REHEAT, RELATE, LEATHER",LEATHER
5771,"CLOT, COLT, CORE, COVE, LEVY, LORE, LOVE, LYRE, OVER, RELY, ROLE, ROVE, TORE, VERY, VETO, VOLT, VOTE, YORE, CLOVE, COVER, LOVER, OVERT, VOTER, CLOVER, COVERT, OVERLY, REVOLT, VECTOR, OVERTLY, COVERTLY",COVERTLY
5772,"CANT, CHAT, CHIN, CHIT, GAIN, GAIT, HANG, HINT, INCH, ITCH, TACT, THAT, THIN, TING, TINT, ATTIC, CHAIN, CHANT, GIANT, NATCH, NIGHT, TACIT, TAINT, THING, TIGHT, ACHING, ACTING, INTACT, CHATTING",CHATTING
5773,"ARMS, BAKE, BARK, BASE, BASK, BEAK, BEAM, BEAR, ERAS, MAKE, MARK, MARS, MASK, RAKE, SAKE, SAME, SEAM, AMBER, BAKER, BARKS, BRAKE, BREAK, BREAM, MAKER, SABER, SMEAR, BAKERS, BREAKS, EMBARK, EMBARKS",EMBARKS
5774,"BELT, BEST, BILE, BITE, BLUE, BUST, ISLE, LEST, LIEU, LIST, LUST, SILT, SITE, SLIT, SUIT, TEST, TIES, TILE, TILT, TUBE, BUILT, ISLET, STILE, STILT, SUITE, TITLE, BUSTLE, SUBLET, SUBTLE, SUBTITLE",SUBTITLE
5775,"ANTE, AUNT, LATE, LENT, LURE, LUTE, NEAT, RANT, RATE, REAL, RENT, RULE, RUNE, TALE, TARN, TRUE, TUNE, TURN, UREA, ALERT, ALTER, LATER, LEANT, LUNAR, LEARNT, NATURE, NEURAL, RENTAL, UNREAL, NEUTRAL",NEUTRAL
5776,"AEON, EARN, ERGO, GAIN, GAZE, GEAR, GONE, GRIN, IRON, NEAR, OGRE, RAGE, RAIN, RANG, REIN, RING, ZERO, ZONE, ANGER, GRAIN, GRAZE, GROAN, ORGAN, RANGE, REIGN, IGNORE, ORANGE, REGAIN, REGION, ORGANIZE",ORGANIZE
5777,"EARL, LEAN, LEAP, LYRE, PALE, PANE, PEAR, PLAN, PLAY, PLEA, PRAY, PREY, RELY, YARN, YEAR, YELP, EARLY, LAYER, LEARN, PANEL, PEARL, PLANE, RELAY, RENAL, REPAY, REPLY, YEARN, PEARLY, PLAYER, PLENARY",PLENARY
5778,"PEER, PERT, PEST, PETS, REST, SEEP, SEER, STEP, TREE, CREEP, CREPT, CRESS, CREST, ERECT, PRESS, RESET, SCREE, SPREE, STEEP, STEER, TERSE, TREES, TRESS, PESTER, RECESS, RESETS, SECRET, RESPECT, SPECTRE, RESPECTS",RESPECTS
5779,"CLIP, COIL, COPE, COPS, EPIC, ISLE, LIES, LIPS, LOPE, LOSE, PILE, POSE, SILO, SLOP, SOIL, CLIPS, CLOSE, COPSE, POISE, SCOPE, SLICE, SLOPE, SPICE, SPILE, SPOIL, COPIES, POLICE, SPLICE, POLICES",POLICES
5780,"EMIT, GAME, GATE, GEAR, GERM, GRAM, GRIT, MART, MATE, MIRE, MITE, RIME, TAME, TEAM, TEAR, TIME, TIRE, TRAM, TRIM, GRATE, GREAT, GRIME, IMAGE, IRATE, MERIT, REMIT, TIGER, TIMER, MIRAGE, MIGRATE",MIGRATE
5781,"AGES, GASH, GATE, HARE, HATE, HEAR, HEAT, RAGE, RAGS, RASH, RATS, SAGE, SEAR, STAG, EARTH, GATES, GRATE, GREAT, HASTE, HEARS, HEART, SHARE, SHEAR, STAGE, TRASH, GATHER, GREATS, HEARTS, STAGER, GATHERS",GATHERS
5782,"DATA, DATE, DEAN, DEEM, DENT, EDEN, MADE, MATE, MEAD, MEAN, MEAT, MEET, NEED, TAME, TEAM, TEED, TEEM, TEEN, TEND, AMEND, EATEN, MEANT, NAMED, TAMED, DEMEAN, DEMENT, TEAMED, EMANATE, MANDATE, EMANATED",EMANATED
5783,"GENT, GRIN, GRIT, REIN, RING, RUIN, RUNE, RUNG, RUNT, TIER, TIRE, TRUE, TUNE, TURN, UNIT, URGE, GRUNT, INERT, REIGN, RUING, TIGER, TRINE, TUNER, UNITE, UNTIE, IGNITE, TIRING, URGENT, INTRIGUE",INTRIGUE
5784,"ACTS, ARTS, CART, CAST, EAST, ERAS, RATE, SCAT, SEAT, STAR, TACT, TEAR, TEST, CATER, CRATE, REACT, SCARE, STARE, START, STATE, TASTE, TESTA, TRACE, TRACT, TREAT, CASTER, RECAST, TASTER, TREATS, SCATTER",SCATTER
5785,"DEED, DEER, DIRE, DIVE, EDGE, EVER, GIVE, GRID, REED, RIDE, VEER, VIED, DIRGE, DIVED, DIVER, DRIED, DRIVE, EDGED, GIVER, GREED, RIDGE, VERGE, DERIDE, DERIVE, DREDGE, GRIEVE, DERIVED, DIVERGE, GRIEVED, DIVERGED",DIVERGED
5786,"ABLE, ACME, ACRE, BALM, BEAM, BEAR, CALM, CAME, CRAB, CRAM, LACE, LAMB, LAME, MACE, MALE, MEAL, AMBER, AMBLE, BLAME, BLARE, BRACE, CABLE, CAMEL, CLEAR, CREAM, REALM, CALMER, MARBLE, RAMBLE, CLAMBER",CLAMBER
5787,"ABED, BADE, BAND, BANE, BEAD, BEAN, BEND, BODE, BOND, BONE, DAME, DOME, DONE, MADE, MANE, MEAD, MEAN, MEND, MOAN, MODE, NAME, NODE, OMEN, ABODE, ADOBE, AMEND, NAMED, NOMAD, MOANED, ABDOMEN",ABDOMEN
5788,"EARS, EASY, PASS, PAYS, PEAR, PEAS, PRAY, PREY, RARE, RASP, REAR, SAYS, SEAR, SPAR, SPRY, YEAR, ESSAY, PARRY, PARSE, PAYER, PERRY, PRESS, REPAY, SPARE, SPEAR, SPRAY, PASSER, PRAYER, SPARSE, SPRAYERS",SPRAYERS
